Features,K,Score
"('avg_weather_severity', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",8,0.15591423666373924
"('severe_injury_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",2,0.15589780783939342
"('avg_age', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",5,0.15587124305984507
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'weekend_crash_rate', 'night_crash_rate')",6,0.15584834500840186
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'avg_responsibility_score')",10,0.15575860316462495
"('avg_age', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",8,0.15573811955086542
"('avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate')",9,0.15572263929744287
"('avg_age', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",3,0.15572150624735182
"('avg_weather_severity', 'damage_cost_LB', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",9,0.15565693109771425
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate')",2,0.15564651225445061
"('severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",9,0.15563040367626452
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate')",9,0.15546755035936427
"('avg_age', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",8,0.1551246698548553
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate')",2,0.15511552801958087
"('damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",7,0.1549748850010627
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'weekend_crash_rate', 'avg_responsibility_score')",5,0.15490839816472637
"('avg_age', 'damage_cost_LB', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",9,0.15488000203007946
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate')",9,0.15487474247698985
"('avg_weather_severity', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",10,0.15482643307448835
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate')",10,0.1547856538289968
"('avg_weather_severity', 'severe_injury_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",7,0.15477196254869913
"('severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",10,0.15474251719709045
"('avg_age', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate')",9,0.15470981579696158
"('avg_age', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate')",10,0.15469880044291776
"('avg_age', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",3,0.15465409403171068
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'avg_responsibility_score')",6,0.15463955862866288
"('avg_age', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",9,0.1545939305134921
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate')",8,0.15457561852495214
"('avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",10,0.15455159187931006
"('avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",10,0.15453520677632032
"('avg_weather_severity', 'severe_injury_rate', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",8,0.15451705124215062
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'avg_responsibility_score')",3,0.15441528798587395
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'night_crash_rate', 'avg_responsibility_score')",6,0.15439157261975428
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'night_crash_rate', 'avg_responsibility_score')",3,0.15431677877229988
"('avg_age', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'avg_responsibility_score')",5,0.15429827391220663
"('speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",9,0.15420435281772357
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'road_defect_crash_rate')",2,0.1541802850686445
"('avg_weather_severity', 'severe_injury_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",10,0.1541362023701675
"('avg_age', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate')",5,0.15412585224354122
"('avg_age', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate')",8,0.15401535041050407
"('severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",9,0.15401215061957116
"('avg_age', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",7,0.15389943120278182
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'night_crash_rate', 'avg_responsibility_score')",8,0.1537367970825455
"('avg_weather_severity', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",10,0.15368871523406563
"('avg_age', 'severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",8,0.15358501473121686
"('avg_age', 'avg_weather_severity', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",7,0.15352960687567413
"('avg_age', 'severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",3,0.15352375871460694
"('avg_age', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",8,0.15349476847493013
"('avg_age', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",2,0.15348244548985948
"('avg_age', 'avg_weather_severity', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",8,0.1534506825251771
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate')",2,0.15343694526399915
"('severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",10,0.15342164844696904
"('severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'avg_responsibility_score')",7,0.15336659933115288
"('avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",9,0.15328312492715146
"('avg_weather_severity', 'severe_injury_rate', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",9,0.1532430059047579
"('avg_weather_severity', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",3,0.15308539595492085
"('damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",10,0.15299240753973858
"('avg_age', 'avg_weather_severity', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",10,0.15285117189101463
"('avg_weather_severity', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",7,0.15284438635749423
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'night_crash_rate', 'avg_responsibility_score')",10,0.15278289764699496
"('avg_age', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",6,0.1526114235331007
"('avg_weather_severity', 'severe_injury_rate', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",7,0.15258233095714419
"('avg_age', 'severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",6,0.15254399269358607
"('avg_age', 'severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",8,0.1523921760195486
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate')",3,0.15239180035733635
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'road_defect_crash_rate')",9,0.15239096425378507
"('avg_age', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",7,0.15238734574050705
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'avg_responsibility_score')",10,0.15224309880899334
"('avg_age', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",7,0.15220284017506802
"('avg_weather_severity', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",9,0.1522017544423704
"('avg_weather_severity', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",10,0.15217805808782867
"('avg_age', 'damage_cost_LB', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",2,0.1521691103390747
"('avg_age', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate')",9,0.15209206844280262
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate')",10,0.15203511018539573
"('severe_injury_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",8,0.1520270984352252
"('avg_age', 'severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",9,0.15197555027506773
"('avg_age', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",8,0.15195305789902797
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'weekend_crash_rate', 'avg_responsibility_score')",4,0.15192241248764235
"('avg_age', 'avg_weather_severity', 'speeding_influence', 'weekend_crash_rate', 'avg_responsibility_score')",3,0.15186024251783453
"('speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",7,0.15182174397986073
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'avg_responsibility_score')",9,0.15182002572443407
"('damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",2,0.1517526282996321
"('avg_weather_severity', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",8,0.15164896125052024
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate')",9,0.15163770735841575
"('avg_age', 'avg_weather_severity', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",3,0.1516246791810477
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'weekend_crash_rate', 'night_crash_rate')",10,0.15159841318368034
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'avg_responsibility_score')",9,0.1515800050525687
"('avg_age', 'avg_weather_severity', 'speeding_influence', 'weekend_crash_rate', 'avg_responsibility_score')",6,0.1515791812311282
"('avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'avg_responsibility_score')",9,0.1514774870346341
"('avg_weather_severity', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",7,0.15144142403913802
"('avg_age', 'severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",10,0.15143117213147791
"('avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate')",10,0.1514039560893116
"('avg_age', 'severe_injury_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",2,0.15138999330726582
"('avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate')",10,0.151380334784055
"('severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",8,0.15134274275633103
"('avg_age', 'avg_weather_severity', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",7,0.1513346073881841
"('avg_age', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'avg_responsibility_score')",6,0.15129280856571137
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'avg_responsibility_score')",8,0.15125591840146474
"('avg_age', 'avg_weather_severity', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",6,0.15117921083320576
"('avg_weather_severity', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",9,0.15113115636539984
"('severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate')",10,0.151126609340712
"('avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",9,0.15103964936144623
"('avg_age', 'avg_weather_severity', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate')",9,0.15103082092564726
"('damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",9,0.15099492204540585
"('avg_age', 'avg_weather_severity', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",9,0.15097354417300787
"('speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",8,0.15091781873579907
"('avg_age', 'avg_weather_severity', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",8,0.15085083238646396
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'weekend_crash_rate', 'night_crash_rate')",9,0.15082009719194922
"('avg_age', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",10,0.15080802074912394
"('avg_age', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",9,0.150688736235149
"('avg_age', 'avg_weather_severity', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",7,0.1506251933633733
"('avg_age', 'severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",7,0.15041089086087522
"('avg_age', 'severe_injury_rate', 'speeding_influence', 'road_defect_crash_rate', 'avg_responsibility_score')",8,0.15034636044286265
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate')",10,0.15034380230885186
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'night_crash_rate', 'avg_responsibility_score')",9,0.15033462835637662
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'avg_responsibility_score')",7,0.15033146135179137
"('avg_age', 'severe_injury_rate', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",2,0.150163925904632
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'avg_responsibility_score')",2,0.1501162288389248
"('avg_age', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",2,0.1500660008345473
"('avg_age', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",3,0.15005671517690752
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'weekend_crash_rate', 'avg_responsibility_score')",6,0.15005592443332713
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'avg_responsibility_score')",2,0.15002757666030425
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'road_defect_crash_rate')",10,0.14991296372606142
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'night_crash_rate', 'avg_responsibility_score')",8,0.1498805281750806
"('avg_age', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'avg_responsibility_score')",7,0.14956272928670264
"('avg_weather_severity', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",8,0.14950860632844667
"('avg_age', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",9,0.1493868725731956
"('avg_age', 'avg_weather_severity', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",5,0.14937120202522994
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'weekend_crash_rate', 'avg_responsibility_score')",9,0.1492619821016946
